mic_id,country_name,country_iso2,country_iso3,country_group,mic_name_official,mic_acronym,mic_type,mic_subtype,channel,mic_owner_institution,mic_owner_type,status_active,start_year,last_verified_date,ipc_category_primary_code,ipc_category_primary_label,ipc_category_secondary_codes,ipc_category_secondary_labels,ipc_codes_all,ipc_coverage_count,dim_env,dim_soc,dim_eco,legal_basis_exists,instrument_type,legal_basis_title,legal_basis_year,responsible_authority,obligation_level,verification_model,third_party_required,accreditation_required,public_registry,enforcement_body,sanctions_exist,sanctions_type_text,transparency_level,comparability_support,access_cost,access_requirements,language_available,update_frequency_text,source_id_primary,source_type_primary,source_url_primary,source_id_secondary,source_type_secondary,source_url_secondary,evidence_quality_note,data_gaps_declared,gaps_text,risk_flags,notes_scope,transferability_notes,Rank_global,Rank_country,Score_total_adj,Score_total_min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,W_C1,W_C2,W_C3,W_C4,W_C5,W_C6,W_C7,W_C8,W_C9,W_C10,dataset_product,dataset_version,scoring_version,ranking_version,data_cutoff,attributes_eco,attributes_env,attributes_soc,audit_frequency,claim_type,enforcement_level,last_update_year,mapping_rule_applied,mca_core_blockers,mca_core_ready,mca_full_blockers,mca_full_ready,mca_min_blockers,mca_min_ready,policy_link_text,product_scope_text,target_user,longevity_years,longevity_bucket
MIC-CL-003,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético (Eficiencia Energética Vehicular) para vehículos motorizados livianos y medianos,ECEV,etiqueta,ND,etiqueta_en_producto (parabrisas) + plataforma_web,Ministerio de Energía / Ministerio de Transportes y Telecomunicaciones (MTT),publico,activo,ND,2025-12-18,6,Transporte,,,6,1,si,ND,si,si,reglamento,Decreto Supremo N°61 (Ministerio de Energía): Reglamento de Etiquetado de Consumo Energético para vehículos motorizados livianos y medianos,2012,Ministerio de Energía (normativa) / MTT (implementación sectorial),obligatorio,Sistema oficial de etiquetado + base de datos web para comparación de modelos.,no,,si,Autoridad competente según reglamento (M. Energía/MTT),si,Obligación de etiqueta y publicidad conforme a reglamento; sanciones según régimen aplicable.,alto,alto,gratis,Etiqueta visible en vehículo en venta + consulta web (consumovehicular).,es,ND,SRC-CL-005,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1042535,SRC-CL-006,secundaria,https://consumovehicular.minenergia.cl/,Base normativa LeyChile + plataforma oficial Minenergía.,no,,"Riesgo: comprensión de métricas (km/L, CO2) requiere apoyo comunicacional; riesgo de comparación fuera de condiciones estándar.",El reglamento ha tenido modificaciones; se registra como MIC vigente con actualizaciones periódicas.,,9,31.0,2.466666666666667,0.74,,,,1,3.0,3.0,,2,,,,,,0.1,0.36,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Costo de operación/ahorro asociado al consumo de combustible/energía.,Rendimiento energético y emisiones de CO2 (según etiqueta oficial).,ND,ND,mixto,medio,ND,principal,,,,,,,MIC para decisiones de compra en transporte y eficiencia energética; coherente con CPS y reducción de impactos en consumo del PNCPS 2025–2030.,"Vehículos nuevos livianos y medianos (gasolina, diésel, eléctricos e híbridos según reglamento vigente).",consumidor,,ND
MIC-CL-003,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético (Eficiencia Energética Vehicular) para vehículos motorizados livianos y medianos,ECEV,etiqueta,ND,etiqueta_en_producto (parabrisas) + plataforma_web,Ministerio de Energía / Ministerio de Transportes y Telecomunicaciones (MTT),publico,activo,ND,2025-12-18,6,Transporte,,,6,1,si,ND,si,si,reglamento,Decreto Supremo N°61 (Ministerio de Energía): Reglamento de Etiquetado de Consumo Energético para vehículos motorizados livianos y medianos,2012,Ministerio de Energía (normativa) / MTT (implementación sectorial),obligatorio,Sistema oficial de etiquetado + base de datos web para comparación de modelos.,no,,si,Autoridad competente según reglamento (M. Energía/MTT),si,Obligación de etiqueta y publicidad conforme a reglamento; sanciones según régimen aplicable.,alto,alto,gratis,Etiqueta visible en vehículo en venta + consulta web (consumovehicular).,es,ND,SRC-CL-005,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1042535,SRC-CL-006,secundaria,https://consumovehicular.minenergia.cl/,Base normativa LeyChile + plataforma oficial Minenergía.,no,,"Riesgo: comprensión de métricas (km/L, CO2) requiere apoyo comunicacional; riesgo de comparación fuera de condiciones estándar.",El reglamento ha tenido modificaciones; se registra como MIC vigente con actualizaciones periódicas.,,12,45.0,2.3,0.92,,,,3,3.0,,,1,,,,,,0.3,0.36,,,0.08,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Costo de operación/ahorro asociado al consumo de combustible/energía.,Rendimiento energético y emisiones de CO2 (según etiqueta oficial).,ND,ND,mixto,medio,ND,principal,,,,,,,MIC para decisiones de compra en transporte y eficiencia energética; coherente con CPS y reducción de impactos en consumo del PNCPS 2025–2030.,"Vehículos nuevos livianos y medianos (gasolina, diésel, eléctricos e híbridos según reglamento vigente).",consumidor,,ND
MIC-CL-003,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético (Eficiencia Energética Vehicular) para vehículos motorizados livianos y medianos,ECEV,etiqueta,ND,etiqueta_en_producto (parabrisas) + plataforma_web,Ministerio de Energía / Ministerio de Transportes y Telecomunicaciones (MTT),publico,activo,ND,2025-12-18,6,Transporte,,,6,1,si,ND,si,si,reglamento,Decreto Supremo N°61 (Ministerio de Energía): Reglamento de Etiquetado de Consumo Energético para vehículos motorizados livianos y medianos,2012,Ministerio de Energía (normativa) / MTT (implementación sectorial),obligatorio,Sistema oficial de etiquetado + base de datos web para comparación de modelos.,no,,si,Autoridad competente según reglamento (M. Energía/MTT),si,Obligación de etiqueta y publicidad conforme a reglamento; sanciones según régimen aplicable.,alto,alto,gratis,Etiqueta visible en vehículo en venta + consulta web (consumovehicular).,es,ND,SRC-CL-005,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1042535,SRC-CL-006,secundaria,https://consumovehicular.minenergia.cl/,Base normativa LeyChile + plataforma oficial Minenergía.,no,,"Riesgo: comprensión de métricas (km/L, CO2) requiere apoyo comunicacional; riesgo de comparación fuera de condiciones estándar.",El reglamento ha tenido modificaciones; se registra como MIC vigente con actualizaciones periódicas.,,12,45.0,2.3,0.92,,,,1,3.0,3.0,,2,,,,,,0.1,0.36,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Costo de operación/ahorro asociado al consumo de combustible/energía.,Rendimiento energético y emisiones de CO2 (según etiqueta oficial).,ND,ND,mixto,medio,ND,principal,,,,,,,MIC para decisiones de compra en transporte y eficiencia energética; coherente con CPS y reducción de impactos en consumo del PNCPS 2025–2030.,"Vehículos nuevos livianos y medianos (gasolina, diésel, eléctricos e híbridos según reglamento vigente).",consumidor,,ND
MIC-CL-004,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV) – Etiqueta de eficiencia energética de viviendas,CEV,etiqueta,ND,etiqueta_en_documentacion + publicidad de venta + plataforma_web,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18,3,Vivienda y servicios básicos,,,3,1,si,ND,si,si,ley,Ley N°21.305 (Eficiencia Energética) – Calificación energética/etiquetado para edificaciones nuevas,2021,MINVU / Ministerio de Energía,mixto,Evaluación por Evaluadores Energéticos acreditados + emisión de etiqueta verificable mediante código/QR.,si,si,si,MINVU (administración del sistema) / según reglamento,ND,ND,alto,alto,ND,Etiqueta disponible para publicidad/venta y verificación web.,es,ND,SRC-CL-007,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1155887,SRC-CL-008,secundaria,https://www.calificacionenergetica.cl/,Base normativa (LeyChile) + plataforma oficial CEV.,no,,Riesgo: interpretaciones erróneas si se asume ahorro real sin considerar condiciones estándar.,"El carácter de obligatoriedad/etapas depende de reglamentos y DS específicos (p.ej., DS MINVU sobre calificación).",,2,9.0,2.8,1.12,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Ahorros estimados en consumo energético (impacto en gasto del hogar).,"Requerimientos de energía (calefacción, enfriamiento, iluminación y ACS) y eficiencia global (escala A+ a G).",ND,ND,tercera_parte,medio,ND,principal,,,,,,,MIC para decisiones de vivienda y eficiencia de recursos; contribuye a CPS y eficiencia energética del PNCPS 2025–2030.,Viviendas nuevas (y evaluación/precaliﬁcación según procedimiento CEV).,consumidor,,ND
MIC-CL-004,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV) – Etiqueta de eficiencia energética de viviendas,CEV,etiqueta,ND,etiqueta_en_documentacion + publicidad de venta + plataforma_web,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18,3,Vivienda y servicios básicos,,,3,1,si,ND,si,si,ley,Ley N°21.305 (Eficiencia Energética) – Calificación energética/etiquetado para edificaciones nuevas,2021,MINVU / Ministerio de Energía,mixto,Evaluación por Evaluadores Energéticos acreditados + emisión de etiqueta verificable mediante código/QR.,si,si,si,MINVU (administración del sistema) / según reglamento,ND,ND,alto,alto,ND,Etiqueta disponible para publicidad/venta y verificación web.,es,ND,SRC-CL-007,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1155887,SRC-CL-008,secundaria,https://www.calificacionenergetica.cl/,Base normativa (LeyChile) + plataforma oficial CEV.,no,,Riesgo: interpretaciones erróneas si se asume ahorro real sin considerar condiciones estándar.,"El carácter de obligatoriedad/etapas depende de reglamentos y DS específicos (p.ej., DS MINVU sobre calificación).",,2,9.0,2.8,1.12,,,,3,3.0,3.0,,2,,,,,,0.3,0.36,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Ahorros estimados en consumo energético (impacto en gasto del hogar).,"Requerimientos de energía (calefacción, enfriamiento, iluminación y ACS) y eficiencia global (escala A+ a G).",ND,ND,tercera_parte,medio,ND,principal,,,,,,,MIC para decisiones de vivienda y eficiencia de recursos; contribuye a CPS y eficiencia energética del PNCPS 2025–2030.,Viviendas nuevas (y evaluación/precaliﬁcación según procedimiento CEV).,consumidor,,ND
MIC-CL-004,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV) – Etiqueta de eficiencia energética de viviendas,CEV,etiqueta,ND,etiqueta_en_documentacion + publicidad de venta + plataforma_web,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18,3,Vivienda y servicios básicos,,,3,1,si,ND,si,si,ley,Ley N°21.305 (Eficiencia Energética) – Calificación energética/etiquetado para edificaciones nuevas,2021,MINVU / Ministerio de Energía,mixto,Evaluación por Evaluadores Energéticos acreditados + emisión de etiqueta verificable mediante código/QR.,si,si,si,MINVU (administración del sistema) / según reglamento,ND,ND,alto,alto,ND,Etiqueta disponible para publicidad/venta y verificación web.,es,ND,SRC-CL-007,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1155887,SRC-CL-008,secundaria,https://www.calificacionenergetica.cl/,Base normativa (LeyChile) + plataforma oficial CEV.,no,,Riesgo: interpretaciones erróneas si se asume ahorro real sin considerar condiciones estándar.,"El carácter de obligatoriedad/etapas depende de reglamentos y DS específicos (p.ej., DS MINVU sobre calificación).",,19,65.0,1.533333333333334,0.4600000000000001,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Ahorros estimados en consumo energético (impacto en gasto del hogar).,"Requerimientos de energía (calefacción, enfriamiento, iluminación y ACS) y eficiencia global (escala A+ a G).",ND,ND,tercera_parte,medio,ND,principal,,,,,,,MIC para decisiones de vivienda y eficiencia de recursos; contribuye a CPS y eficiencia energética del PNCPS 2025–2030.,Viviendas nuevas (y evaluación/precaliﬁcación según procedimiento CEV).,consumidor,,ND
MIC-CL-004,Chile,CL,CHL,Chile,Calificación Energética de Viviendas (CEV) – Etiqueta de eficiencia energética de viviendas,CEV,etiqueta,ND,etiqueta_en_documentacion + publicidad de venta + plataforma_web,Ministerio de Vivienda y Urbanismo (MINVU) / Ministerio de Energía,publico,activo,ND,2025-12-18,3,Vivienda y servicios básicos,,,3,1,si,ND,si,si,ley,Ley N°21.305 (Eficiencia Energética) – Calificación energética/etiquetado para edificaciones nuevas,2021,MINVU / Ministerio de Energía,mixto,Evaluación por Evaluadores Energéticos acreditados + emisión de etiqueta verificable mediante código/QR.,si,si,si,MINVU (administración del sistema) / según reglamento,ND,ND,alto,alto,ND,Etiqueta disponible para publicidad/venta y verificación web.,es,ND,SRC-CL-007,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1155887,SRC-CL-008,secundaria,https://www.calificacionenergetica.cl/,Base normativa (LeyChile) + plataforma oficial CEV.,no,,Riesgo: interpretaciones erróneas si se asume ahorro real sin considerar condiciones estándar.,"El carácter de obligatoriedad/etapas depende de reglamentos y DS específicos (p.ej., DS MINVU sobre calificación).",,19,65.0,1.533333333333334,0.4600000000000001,,,,3,3.0,3.0,,2,,,,,,0.3,0.36,0.3,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Ahorros estimados en consumo energético (impacto en gasto del hogar).,"Requerimientos de energía (calefacción, enfriamiento, iluminación y ACS) y eficiencia global (escala A+ a G).",ND,ND,tercera_parte,medio,ND,principal,,,,,,,MIC para decisiones de vivienda y eficiencia de recursos; contribuye a CPS y eficiencia energética del PNCPS 2025–2030.,Viviendas nuevas (y evaluación/precaliﬁcación según procedimiento CEV).,consumidor,,ND
MIC-CL-005,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético / Etiquetado de Eficiencia Energética (EEE) de calefactores a leña (incluye emisiones de material particulado según especificación),EEE-Leña,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°47 (Ministerio de Energía): Establece etiqueta de consumo energético de calefactores a leña,2014,Ministerio de Energía (norma técnica de etiqueta) / SEC (certificación y fiscalización),obligatorio,Certificación bajo protocolos SEC + etiqueta estandarizada.,si,ND,si,SEC,si,Sanciones por incumplimiento del régimen de certificación/etiquetado aplicable (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + registro/consulta SEC.,es,ND,SRC-CL-009,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1070775,SRC-CL-010,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/RE47-2014_MINENERGIA_APRUEBAEEE_CALEFACTORES_LENA.pdf,Resolución en LeyChile + documento SEC de especificación/etiqueta.,no,,"Riesgo: interpretaciones erróneas si se asocia a “leña sustentable”; el MIC evalúa equipo, no origen del combustible.","La etiqueta se orienta al desempeño del equipo (eficiencia y emisiones), no a gestión sustentable del recurso leña.",,1,1.0,3.0,1.2,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética del calefactor + emisiones (material particulado).,Información para reducción de impactos en calidad del aire y salud (co-beneficio social/salud pública).,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC orientado a consumo responsable y reducción de impactos por calefacción residencial; coherente con PNCPS 2025–2030 y políticas de aire limpio.,Calefactores a leña comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
MIC-CL-005,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético / Etiquetado de Eficiencia Energética (EEE) de calefactores a leña (incluye emisiones de material particulado según especificación),EEE-Leña,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°47 (Ministerio de Energía): Establece etiqueta de consumo energético de calefactores a leña,2014,Ministerio de Energía (norma técnica de etiqueta) / SEC (certificación y fiscalización),obligatorio,Certificación bajo protocolos SEC + etiqueta estandarizada.,si,ND,si,SEC,si,Sanciones por incumplimiento del régimen de certificación/etiquetado aplicable (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + registro/consulta SEC.,es,ND,SRC-CL-009,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1070775,SRC-CL-010,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/RE47-2014_MINENERGIA_APRUEBAEEE_CALEFACTORES_LENA.pdf,Resolución en LeyChile + documento SEC de especificación/etiqueta.,no,,"Riesgo: interpretaciones erróneas si se asocia a “leña sustentable”; el MIC evalúa equipo, no origen del combustible.","La etiqueta se orienta al desempeño del equipo (eficiencia y emisiones), no a gestión sustentable del recurso leña.",,1,1.0,3.0,1.2,,,,3,3.0,3.0,,3,,,,,,0.3,0.36,0.3,,0.24,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética del calefactor + emisiones (material particulado).,Información para reducción de impactos en calidad del aire y salud (co-beneficio social/salud pública).,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC orientado a consumo responsable y reducción de impactos por calefacción residencial; coherente con PNCPS 2025–2030 y políticas de aire limpio.,Calefactores a leña comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
MIC-CL-005,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético / Etiquetado de Eficiencia Energética (EEE) de calefactores a leña (incluye emisiones de material particulado según especificación),EEE-Leña,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°47 (Ministerio de Energía): Establece etiqueta de consumo energético de calefactores a leña,2014,Ministerio de Energía (norma técnica de etiqueta) / SEC (certificación y fiscalización),obligatorio,Certificación bajo protocolos SEC + etiqueta estandarizada.,si,ND,si,SEC,si,Sanciones por incumplimiento del régimen de certificación/etiquetado aplicable (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + registro/consulta SEC.,es,ND,SRC-CL-009,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1070775,SRC-CL-010,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/RE47-2014_MINENERGIA_APRUEBAEEE_CALEFACTORES_LENA.pdf,Resolución en LeyChile + documento SEC de especificación/etiqueta.,no,,"Riesgo: interpretaciones erróneas si se asocia a “leña sustentable”; el MIC evalúa equipo, no origen del combustible.","La etiqueta se orienta al desempeño del equipo (eficiencia y emisiones), no a gestión sustentable del recurso leña.",,19,65.0,1.533333333333334,0.4600000000000001,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética del calefactor + emisiones (material particulado).,Información para reducción de impactos en calidad del aire y salud (co-beneficio social/salud pública).,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC orientado a consumo responsable y reducción de impactos por calefacción residencial; coherente con PNCPS 2025–2030 y políticas de aire limpio.,Calefactores a leña comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
MIC-CL-005,Chile,CL,CHL,Chile,Etiqueta de Consumo Energético / Etiquetado de Eficiencia Energética (EEE) de calefactores a leña (incluye emisiones de material particulado según especificación),EEE-Leña,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°47 (Ministerio de Energía): Establece etiqueta de consumo energético de calefactores a leña,2014,Ministerio de Energía (norma técnica de etiqueta) / SEC (certificación y fiscalización),obligatorio,Certificación bajo protocolos SEC + etiqueta estandarizada.,si,ND,si,SEC,si,Sanciones por incumplimiento del régimen de certificación/etiquetado aplicable (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + registro/consulta SEC.,es,ND,SRC-CL-009,primaria,https://www.bcn.cl/leychile/navegar?idNorma=1070775,SRC-CL-010,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/RE47-2014_MINENERGIA_APRUEBAEEE_CALEFACTORES_LENA.pdf,Resolución en LeyChile + documento SEC de especificación/etiqueta.,no,,"Riesgo: interpretaciones erróneas si se asocia a “leña sustentable”; el MIC evalúa equipo, no origen del combustible.","La etiqueta se orienta al desempeño del equipo (eficiencia y emisiones), no a gestión sustentable del recurso leña.",,19,65.0,1.533333333333334,0.4600000000000001,,,,3,3.0,3.0,,3,,,,,,0.3,0.36,0.3,,0.24,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética del calefactor + emisiones (material particulado).,Información para reducción de impactos en calidad del aire y salud (co-beneficio social/salud pública).,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC orientado a consumo responsable y reducción de impactos por calefacción residencial; coherente con PNCPS 2025–2030 y políticas de aire limpio.,Calefactores a leña comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
MIC-CL-006,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (EEE) de calefactores a pellets de madera,EEE-Pellet,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°20 (Ministerio de Energía): especificaciones técnicas y etiqueta de eficiencia energética para calefactores a pellets de madera,2016,Ministerio de Energía / SEC,obligatorio,Certificación y etiquetado bajo protocolos SEC.,si,ND,si,SEC,si,Sanciones por incumplimiento de certificación/etiquetado (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + consulta SEC.,es,ND,SRC-CL-011,primaria,https://www.bcn.cl/leychile/Navegar?idNorma=1097499,SRC-CL-012,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/PC_201-1_0.pdf,Resolución en LeyChile + protocolo SEC de certificación.,no,,Riesgo: confusión con sustentabilidad del combustible si no se comunica alcance.,La etiqueta evalúa el equipo; no incluye criterios de sostenibilidad del pellet (origen/cadena).,,1,1.0,3.0,1.2,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética + potenciales co-beneficios en emisiones (según estándares aplicables).,Co-beneficio de salud por reducción de emisiones locales respecto de tecnologías más contaminantes.,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC para decisión de compra en calefacción residencial eficiente; coherente con CPS y mejora de eficiencia de recursos del PNCPS 2025–2030.,Calefactores a pellets de madera comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
MIC-CL-006,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (EEE) de calefactores a pellets de madera,EEE-Pellet,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°20 (Ministerio de Energía): especificaciones técnicas y etiqueta de eficiencia energética para calefactores a pellets de madera,2016,Ministerio de Energía / SEC,obligatorio,Certificación y etiquetado bajo protocolos SEC.,si,ND,si,SEC,si,Sanciones por incumplimiento de certificación/etiquetado (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + consulta SEC.,es,ND,SRC-CL-011,primaria,https://www.bcn.cl/leychile/Navegar?idNorma=1097499,SRC-CL-012,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/PC_201-1_0.pdf,Resolución en LeyChile + protocolo SEC de certificación.,no,,Riesgo: confusión con sustentabilidad del combustible si no se comunica alcance.,La etiqueta evalúa el equipo; no incluye criterios de sostenibilidad del pellet (origen/cadena).,,1,1.0,3.0,1.2,,,,3,3.0,3.0,,3,,,,,,0.3,0.36,0.3,,0.24,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética + potenciales co-beneficios en emisiones (según estándares aplicables).,Co-beneficio de salud por reducción de emisiones locales respecto de tecnologías más contaminantes.,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC para decisión de compra en calefacción residencial eficiente; coherente con CPS y mejora de eficiencia de recursos del PNCPS 2025–2030.,Calefactores a pellets de madera comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
MIC-CL-006,Chile,CL,CHL,Chile,Etiquetado de Eficiencia Energética (EEE) de calefactores a pellets de madera,EEE-Pellet,etiqueta,ND,etiqueta_en_producto (punto de venta),Ministerio de Energía / SEC,publico,activo,ND,2025-12-18,4,Equipamiento y mantención del hogar,3,Vivienda y servicios básicos,"3,4",2,si,si,si,si,otro,Resolución Exenta N°20 (Ministerio de Energía): especificaciones técnicas y etiqueta de eficiencia energética para calefactores a pellets de madera,2016,Ministerio de Energía / SEC,obligatorio,Certificación y etiquetado bajo protocolos SEC.,si,ND,si,SEC,si,Sanciones por incumplimiento de certificación/etiquetado (SEC).,alto,alto,gratis,Etiqueta visible al consumidor + consulta SEC.,es,ND,SRC-CL-011,primaria,https://www.bcn.cl/leychile/Navegar?idNorma=1097499,SRC-CL-012,secundaria,https://www.sec.cl/sitio-web/wp-content/uploads/2019/06/PC_201-1_0.pdf,Resolución en LeyChile + protocolo SEC de certificación.,no,,Riesgo: confusión con sustentabilidad del combustible si no se comunica alcance.,La etiqueta evalúa el equipo; no incluye criterios de sostenibilidad del pellet (origen/cadena).,,19,65.0,1.533333333333334,0.4600000000000001,,,,3,0.0,,,2,,,,,,0.3,0.0,,,0.16,,,P9,v1.0_2025-12-19,P7_MCA_v1.0,P8_rank_v1.0,2025-12-18,Eficiencia de uso de combustible (costo de operación).,Eficiencia energética + potenciales co-beneficios en emisiones (según estándares aplicables).,Co-beneficio de salud por reducción de emisiones locales respecto de tecnologías más contaminantes.,ND,tercera_parte,medio,ND,principal_secundaria,,,,,,,MIC para decisión de compra en calefacción residencial eficiente; coherente con CPS y mejora de eficiencia de recursos del PNCPS 2025–2030.,Calefactores a pellets de madera comercializados en el país (según resolución y protocolos SEC).,consumidor,,ND
